timestamp,corr_lat,corr_lng,corr_alt,true_lat,true_lng,true_alt,ref_num
2023-11-22 06:00:08.716087,8.2420896,124.2439516,35.148999999999994,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:12.793065,8.242084633333333,124.24394960000001,35.178999999999995,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:16.246513,8.2420841,124.24394796666667,35.29899999999999,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:21.294242,8.242086633333333,124.24394536666667,35.318999999999996,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:26.337691,8.242089166666668,124.24394256666666,35.288999999999994,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:31.381677,8.242084333333334,124.24393666666667,35.229,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:36.425795,8.2420816,124.24393256666667,35.309,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:41.474417,8.242079133333334,124.24393196666666,35.229,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:46.757445,8.242073900000001,124.24393443333334,35.18899999999999,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:51.570237,8.242068133333333,124.24393603333333,35.409,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:00:56.623598,8.2420704,124.24393736666667,34.928999999999995,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:01.690075,8.242069066666668,124.24393666666667,35.148999999999994,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:06.726649,8.242067833333333,124.24394026666667,35.278999999999996,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:11.772468,8.242069866666666,124.24394833333334,35.349,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:16.826999,8.242067733333332,124.24395193333334,35.248999999999995,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:21.880825,8.242068466666668,124.24395283333334,35.388999999999996,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:26.939914,8.242067233333334,124.24395033333333,35.519,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:31.951804,8.2420654,124.24395043333334,35.349,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:37.006763,8.242067866666668,124.24395413333333,35.479,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:42.054733,8.2420706,124.24395863333334,35.648999999999994,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:47.122476,8.242075766666666,124.24396379999999,35.708999999999996,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:52.173141,8.242079333333333,124.24396429999999,35.559,8.2423624,124.2439292,74.889,3.0
2023-11-22 06:01:57.209968,8.242084033333333,124.24396559999998,35.489,8.2423624,124.2439292,74.889,3.0
